Bidder Group,Profile ID,profit_llm,reserve_price_llm
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,75,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,75,75
S.19,B19,75,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,94,75
S.19,B19,0,75
S.19,B19,75,75
S.19,B19,91,75
S.19,B19,75,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,75,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,75
S.19,B19,0,100
S.19,B19,0,75
S.19,B19,83,75
S.19,B19,0,75
S.19,B19,0,80
S.19,B19,0,75
S.19,B19,75,75
S.19,B19,0,75
S.19,B19,83,80
S.19,B19,0,80
S.19,B19,0,80
S.19,B19,0,80
S.2,B2,0,75
S.2,B2,75,75
S.2,B2,0,75
S.2,B2,0,75
S.2,B2,80,80
S.2,B2,0,80
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,94,90
S.2,B2,0,75
S.2,B2,80,80
S.2,B2,80,80
S.2,B2,0,90
S.2,B2,0,85
S.2,B2,0,70
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,95
S.2,B2,0,85
S.2,B2,0,95
S.2,B2,0,100
S.2,B2,0,90
S.2,B2,80,80
S.2,B2,0,80
S.2,B2,94,80
S.2,B2,0,100
S.2,B2,85,85
S.2,B2,0,90
S.2,B2,0,100
S.2,B2,0,80
S.2,B2,85,85
S.2,B2,90,90
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,90
S.2,B2,0,85
S.2,B2,0,90
S.2,B2,0,85
S.2,B2,0,90
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,85
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,100
S.2,B2,0,90
S.2,B2,85,85
S.2,B2,0,85
S.2,B2,0,90
S.2,B2,90,90
S.2,B2,0,85
S.2,B2,0,100
S.2,B2,80,80
S.2,B2,80,80
S.2,B2,85,85
S.20,B20,78,60
S.20,B20,0,60
S.20,B20,60,60
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,80,80
S.20,B20,83,80
S.20,B20,0,80
S.20,B20,70,70
S.20,B20,0,60
S.20,B20,0,80
S.20,B20,91,80
S.20,B20,83,80
S.20,B20,0,80
S.20,B20,0,80
S.20,B20,80,80
S.20,B20,0,80
S.20,B20,0,80
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,85,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,0
S.20,B20,0,70
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,85,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,100
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,94,85
S.20,B20,0,85
S.20,B20,85,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,0
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,94,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.20,B20,0,85
S.21,B21,0,25
S.21,B21,60,60
S.21,B21,70,70
S.21,B21,0,100
S.21,B21,0,80
S.21,B21,80,80
S.21,B21,0,80
S.21,B21,0,80
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,70
S.21,B21,80,80
S.21,B21,0,80
S.21,B21,0,80
S.21,B21,0,80
S.21,B21,0,80
S.21,B21,0,85
S.21,B21,0,90
S.21,B21,0,90
S.21,B21,80,80
S.21,B21,0,85
S.21,B21,0,85
S.21,B21,80,80
S.21,B21,0,85
S.21,B21,85,85
S.21,B21,0,90
S.21,B21,0,95
S.21,B21,0,95
S.21,B21,0,80
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,80,80
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,80,80
S.21,B21,0,80
S.21,B21,0,85
S.21,B21,85,85
S.21,B21,0,100
S.21,B21,0,100
S.21,B21,0,90
S.21,B21,88,80
S.21,B21,0,80
S.21,B21,0,85
S.21,B21,0,85
S.21,B21,85,85
S.21,B21,0,100
S.21,B21,0,90
S.21,B21,0,90
S.21,B21,80,80
S.21,B21,0,85
S.21,B21,0,100
S.21,B21,85,85
S.21,B21,0,85
S.21,B21,0,15
S.22,B22,0,25
S.22,B22,83,50
S.22,B22,60,60
S.22,B22,0,70
S.22,B22,0,80
S.22,B22,0,80
S.22,B22,0,80
S.22,B22,0,80
S.22,B22,85,85
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,90,90
S.22,B22,0,80
S.22,B22,0,90
S.22,B22,90,90
S.22,B22,0,90
S.22,B22,90,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,85,85
S.22,B22,80,80
S.22,B22,90,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,85,85
S.22,B22,0,85
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,85
S.22,B22,0,90
S.22,B22,90,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,25,25
S.22,B22,0,49
S.22,B22,0,85
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,85
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,85
S.22,B22,90,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,0,90
S.22,B22,25,25
S.22,B22,0,90
S.22,B22,0,90
S.23,B23,73,40
S.23,B23,60,60
S.23,B23,64,60
S.23,B23,60,60
S.23,B23,0,60
S.23,B23,60,60
S.23,B23,0,70
S.23,B23,0,65
S.23,B23,70,70
S.23,B23,0,70
S.23,B23,0,65
S.23,B23,83,60
S.23,B23,0,70
S.23,B23,0,60
S.23,B23,73,70
S.23,B23,80,80
S.23,B23,80,75
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,83,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,65
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,60
S.23,B23,60,60
S.23,B23,80,80
S.23,B23,80,80
S.23,B23,0,80
S.23,B23,88,80
S.23,B23,94,80
S.23,B23,91,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,94,80
S.23,B23,80,80
S.23,B23,0,80
S.23,B23,80,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,80,80
S.23,B23,0,80
S.23,B23,80,80
S.23,B23,80,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,80,80
S.23,B23,0,80
S.23,B23,80,80
S.24,B24,0,60
S.24,B24,0,70
S.24,B24,94,80
S.24,B24,0,100
S.24,B24,0,80
S.24,B24,0,85
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,90,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,90,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,90,90
S.24,B24,0,90
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,60
S.24,B24,0,60
S.24,B24,100,100
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,90
S.24,B24,94,90
S.24,B24,0,90
S.24,B24,0,100
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,90
S.24,B24,0,100
S.24,B24,0,100
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,0,90
S.24,B24,95,95
S.24,B24,0,95
S.24,B24,0,95
S.24,B24,95,95
S.24,B24,0,95
S.24,B24,0,95
S.24,B24,0,95
S.24,B24,0,95
S.24,B24,0,95
S.24,B24,0,95
S.24,B24,0,95
S.25,B25,0,50
S.25,B25,60,60
S.25,B25,0,80
S.25,B25,80,80
S.25,B25,0,80
S.25,B25,85,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,90
S.25,B25,0,90
S.25,B25,86,85
S.25,B25,0,90
S.25,B25,0,85
S.25,B25,0,50
S.25,B25,0,85
S.25,B25,0,50
S.25,B25,0,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,94,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,75
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,91,85
S.25,B25,0,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,85,85
S.25,B25,94,85
S.25,B25,85,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,85,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,85,85
S.26,B26,0,60
S.26,B26,70,70
S.26,B26,0,75
S.26,B26,80,80
S.26,B26,0,80
S.26,B26,0,80
S.26,B26,0,85
S.26,B26,85,85
S.26,B26,0,85
S.26,B26,90,90
S.26,B26,0,90
S.26,B26,95,95
S.26,B26,0,95
S.26,B26,0,90
S.26,B26,0,90
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,85
S.26,B26,0,95
S.26,B26,0,90
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,80,80
S.26,B26,0,90
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,85
S.26,B26,85,85
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,85
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,95,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,90
S.26,B26,95,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.26,B26,0,95
S.27,B27,51,40
S.27,B27,83,60
S.27,B27,65,65
S.27,B27,70,70
S.27,B27,80,80
S.27,B27,0,85
S.27,B27,70,70
S.27,B27,0,80
S.27,B27,0,80
S.27,B27,0,80
S.27,B27,90,90
S.27,B27,90,90
S.27,B27,94,90
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,95,95
S.27,B27,0,99
S.27,B27,0,80
S.27,B27,0,80
S.27,B27,80,80
S.27,B27,0,80
S.27,B27,0,80
S.27,B27,0,80
S.27,B27,85,85
S.27,B27,0,87
S.27,B27,0,67
S.27,B27,94,85
S.27,B27,0,85
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,85
S.27,B27,94,90
S.27,B27,0,90
S.27,B27,0,85
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,95
S.27,B27,0,75
S.27,B27,85,85
S.27,B27,0,85
S.27,B27,0,85
S.27,B27,95,95
S.27,B27,0,95
S.27,B27,95,95
S.27,B27,0,95
S.27,B27,70,70
S.27,B27,0,85
S.27,B27,0,0
S.27,B27,0,85
S.27,B27,0,95
S.27,B27,95,95
S.27,B27,0,95
S.27,B27,0,95
S.28,B28,0,60
S.28,B28,80,65
S.28,B28,80,80
S.28,B28,0,80
S.28,B28,80,80
S.28,B28,80,80
S.28,B28,0,80
S.28,B28,0,85
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,90,90
S.28,B28,0,85
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,90,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,100
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,90
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,95,95
S.28,B28,95,95
S.28,B28,0,95
S.28,B28,95,95
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,100
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,95,95
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,100
S.28,B28,0,100
S.28,B28,0,100
S.28,B28,0,100
S.28,B28,0,100
S.28,B28,0,100
S.28,B28,90,90
S.28,B28,0,100
S.28,B28,0,100
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,100
S.28,B28,0,95
S.28,B28,0,95
S.28,B28,0,90
S.29,B29,0,75
S.29,B29,94,75
S.29,B29,0,75
S.29,B29,0,75
S.29,B29,0,75
S.29,B29,0,75
S.29,B29,0,75
