Bidder Group,Profile ID,profit_llm,reserve_price_llm
S.13,B13,41,35
S.13,B13,94,35
S.13,B13,94,35
S.13,B13,0,35
S.13,B13,44,35
S.13,B13,0,25
S.13,B13,94,20
S.13,B13,20,20
S.13,B13,0,20
S.13,B13,0,15
S.13,B13,10,10
S.13,B13,0,10
S.13,B13,31,15
S.13,B13,57,15
S.13,B13,0,15
S.13,B13,0,10
S.13,B13,51,15
S.13,B13,10,10
S.13,B13,30,15
S.13,B13,15,15
S.13,B13,88,15
S.13,B13,10,10
S.13,B13,27,15
S.13,B13,0,10
S.13,B13,86,15
S.13,B13,10,10
S.13,B13,86,20
S.13,B13,33,20
S.13,B13,55,20
S.13,B13,66,20
S.13,B13,42,20
S.13,B13,61,20
S.13,B13,57,20
S.13,B13,0,20
S.13,B13,0,10
S.13,B13,20,20
S.13,B13,36,20
S.13,B13,10,10
S.13,B13,44,20
S.13,B13,91,20
S.13,B13,44,20
S.13,B13,61,20
S.13,B13,66,20
S.13,B13,41,20
S.13,B13,15,15
S.13,B13,15,15
S.13,B13,70,20
S.13,B13,0,10
S.13,B13,22,20
S.13,B13,44,20
S.13,B13,66,20
S.13,B13,57,20
S.13,B13,44,20
S.13,B13,15,15
S.13,B13,25,20
S.13,B13,0,20
S.13,B13,20,20
S.13,B13,53,20
S.14,B14,80,15
S.14,B14,42,15
S.14,B14,59,15
S.14,B14,44,15
S.14,B14,0,15
S.14,B14,0,15
S.14,B14,94,15
S.14,B14,94,15
S.14,B14,66,15
S.14,B14,29,15
S.14,B14,61,15
S.14,B14,94,15
S.14,B14,30,15
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,53,15
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,36,15
S.14,B14,15,15
S.14,B14,59,15
S.14,B14,0,15
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,15,15
S.14,B14,57,15
S.14,B14,94,15
S.14,B14,91,15
S.14,B14,0,15
S.14,B14,70,15
S.14,B14,44,15
S.14,B14,25,15
S.14,B14,15,15
S.14,B14,15,15
S.14,B14,15,15
S.14,B14,64,15
S.14,B14,0,15
S.14,B14,0,15
S.14,B14,39,15
S.14,B14,15,15
S.14,B14,78,15
S.14,B14,75,15
S.14,B14,39,15
S.14,B14,15,15
S.14,B14,15,15
S.14,B14,59,15
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,61,15
S.14,B14,15,15
S.14,B14,31,15
S.14,B14,0,15
S.14,B14,15,15
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,88,15
S.14,B14,0,15
S.14,B14,64,15
S.14,B14,57,15
S.14,B14,41,15
S.15,B15,0,35
S.15,B15,64,25
S.15,B15,25,25
S.15,B15,33,25
S.15,B15,15,15
S.15,B15,20,20
S.15,B15,66,20
S.15,B15,15,15
S.15,B15,83,20
S.15,B15,0,20
S.15,B15,20,20
S.15,B15,53,20
S.15,B15,26,20
S.15,B15,24,20
S.15,B15,20,20
S.15,B15,22,20
S.15,B15,15,15
S.15,B15,34,20
S.15,B15,0,20
S.15,B15,31,20
S.15,B15,20,20
S.15,B15,53,20
S.15,B15,59,20
S.15,B15,73,20
S.15,B15,55,20
S.15,B15,0,15
S.15,B15,0,15
S.15,B15,0,15
S.15,B15,15,15
S.15,B15,15,15
S.15,B15,70,20
S.15,B15,29,20
S.15,B15,0,15
S.15,B15,21,20
S.15,B15,41,20
S.15,B15,57,20
S.15,B15,0,15
S.15,B15,24,20
S.15,B15,66,20
S.15,B15,0,15
S.15,B15,55,20
S.15,B15,36,20
S.15,B15,64,20
S.15,B15,0,15
S.15,B15,0,15
S.15,B15,15,15
S.15,B15,20,20
S.15,B15,15,15
S.15,B15,39,20
S.15,B15,0,15
S.15,B15,41,20
S.15,B15,20,20
S.15,B15,0,15
S.15,B15,57,20
S.15,B15,73,20
S.15,B15,39,20
S.15,B15,0,15
S.15,B15,73,20
S.15,B15,36,20
S.15,B15,46,20
S.16,B16,30,30
S.16,B16,53,30
S.16,B16,44,30
S.16,B16,42,30
S.16,B16,30,30
S.16,B16,68,30
S.16,B16,0,20
S.16,B16,24,20
S.16,B16,78,20
S.16,B16,44,20
S.16,B16,0,20
S.16,B16,57,20
S.16,B16,22,20
S.16,B16,80,25
S.16,B16,0,25
S.16,B16,0,25
S.16,B16,42,20
S.16,B16,0,20
S.16,B16,20,20
S.16,B16,88,20
S.16,B16,0,15
S.16,B16,46,20
S.16,B16,57,20
S.16,B16,0,15
S.16,B16,0,10
S.16,B16,70,20
S.16,B16,10,10
S.16,B16,10,10
S.16,B16,22,10
S.16,B16,0,10
S.16,B16,34,20
S.16,B16,24,20
S.16,B16,88,20
S.16,B16,25,20
S.16,B16,0,10
S.16,B16,44,20
S.16,B16,0,10
S.16,B16,42,20
S.16,B16,20,20
S.16,B16,49,20
S.16,B16,20,20
S.16,B16,0,10
S.16,B16,10,10
S.16,B16,57,20
S.16,B16,30,20
S.16,B16,41,20
S.16,B16,10,10
S.16,B16,33,20
S.16,B16,29,20
S.16,B16,94,20
S.16,B16,66,20
S.16,B16,29,20
S.16,B16,10,10
S.16,B16,0,10
S.16,B16,0,10
S.16,B16,94,20
S.16,B16,0,20
S.16,B16,57,20
S.16,B16,10,10
S.16,B16,10,10
S.17,B17,25,25
S.17,B17,25,25
S.17,B17,25,25
S.17,B17,59,25
S.17,B17,42,25
S.17,B17,0,25
S.17,B17,49,25
S.17,B17,73,25
S.17,B17,31,25
S.17,B17,15,15
S.17,B17,94,25
S.17,B17,47,25
S.17,B17,0,15
S.17,B17,0,25
S.17,B17,15,15
S.17,B17,0,25
S.17,B17,24,20
S.17,B17,70,20
S.17,B17,0,15
S.17,B17,20,20
S.17,B17,94,20
S.17,B17,42,20
S.17,B17,15,15
S.17,B17,49,20
S.17,B17,0,15
S.17,B17,0,15
S.17,B17,0,25
S.17,B17,15,15
S.17,B17,46,20
S.17,B17,0,15
S.17,B17,47,20
S.17,B17,0,15
S.17,B17,51,20
S.17,B17,57,20
S.17,B17,0,15
S.17,B17,29,20
S.17,B17,47,20
S.17,B17,0,15
S.17,B17,61,20
S.17,B17,70,20
S.17,B17,59,20
S.17,B17,47,20
S.17,B17,33,20
S.17,B17,0,15
S.17,B17,39,20
S.17,B17,0,15
S.17,B17,22,20
S.17,B17,20,20
S.17,B17,61,20
S.17,B17,83,20
S.17,B17,20,20
S.17,B17,66,20
S.17,B17,20,20
S.17,B17,0,15
S.17,B17,0,15
S.17,B17,0,15
S.17,B17,0,15
S.17,B17,68,20
S.17,B17,0,15
S.17,B17,51,20
S.18,B18,0,50
S.18,B18,0,20
S.18,B18,0,15
S.18,B18,39,10
S.18,B18,83,10
S.18,B18,46,10
S.18,B18,94,10
S.18,B18,49,10
S.18,B18,57,10
S.18,B18,0,10
S.18,B18,5,5
S.18,B18,36,5
S.18,B18,0,5
S.18,B18,39,10
S.18,B18,5,5
S.18,B18,91,5
S.18,B18,5,5
S.18,B18,46,5
S.18,B18,10,5
S.18,B18,22,5
S.18,B18,25,5
S.18,B18,51,5
S.18,B18,59,5
S.18,B18,5,5
S.18,B18,5,5
S.18,B18,5,5
S.18,B18,0,5
S.18,B18,57,5
S.18,B18,26,5
S.18,B18,5,5
S.18,B18,9,5
S.18,B18,5,5
S.18,B18,33,5
S.18,B18,0,5
S.18,B18,9,5
S.18,B18,75,5
S.18,B18,68,5
S.18,B18,75,5
S.18,B18,24,5
S.18,B18,44,5
S.18,B18,5,5
S.18,B18,61,5
S.18,B18,23,5
S.18,B18,0,5
S.18,B18,36,5
S.18,B18,0,5
S.18,B18,5,5
S.18,B18,8,5
S.18,B18,25,5
S.18,B18,24,5
S.18,B18,17,5
S.18,B18,5,5
S.18,B18,5,5
S.18,B18,5,5
S.18,B18,46,5
S.18,B18,0,5
S.18,B18,88,5
S.18,B18,5,5
S.18,B18,5,5
S.18,B18,57,5
S.19,B19,55,25
S.19,B19,66,25
S.19,B19,0,25
S.19,B19,15,15
S.19,B19,15,15
S.19,B19,64,25
S.19,B19,15,15
S.19,B19,15,15
S.19,B19,0,15
S.19,B19,47,25
S.19,B19,61,25
S.19,B19,0,15
S.19,B19,70,25
S.19,B19,57,25
S.19,B19,15,15
S.19,B19,59,25
S.19,B19,0,25
S.19,B19,26,15
S.19,B19,49,25
S.19,B19,33,25
S.19,B19,0,25
S.19,B19,44,15
S.19,B19,0,15
S.19,B19,0,15
S.19,B19,46,25
S.19,B19,0,15
S.19,B19,55,25
S.19,B19,0,15
S.19,B19,10,10
S.19,B19,59,25
S.19,B19,59,25
S.19,B19,0,15
S.19,B19,70,25
S.19,B19,55,25
S.19,B19,15,15
S.19,B19,46,15
S.19,B19,94,15
S.19,B19,15,15
S.19,B19,10,10
S.19,B19,91,25
S.19,B19,25,25
S.19,B19,0,15
S.19,B19,59,15
S.19,B19,29,15
S.19,B19,70,15
S.19,B19,0,10
S.19,B19,10,10
S.19,B19,25,15
S.19,B19,10,10
S.19,B19,46,15
S.19,B19,83,15
S.19,B19,15,15
S.19,B19,15,15
S.19,B19,34,15
S.19,B19,64,15
S.19,B19,33,15
S.19,B19,83,15
S.19,B19,34,15
S.19,B19,0,10
S.19,B19,0,10
S.2,B2,0,25
S.2,B2,20,20
S.2,B2,10,10
S.2,B2,30,30
S.2,B2,46,30
S.2,B2,64,30
S.2,B2,0,10
S.2,B2,10,10
S.2,B2,10,10
S.2,B2,41,10
S.2,B2,94,10
S.2,B2,10,10
S.2,B2,70,10
S.2,B2,15,10
S.2,B2,17,10
S.2,B2,24,10
S.2,B2,10,10
S.2,B2,10,10
S.2,B2,10,10
S.2,B2,10,10
S.2,B2,39,10
S.2,B2,29,10
S.2,B2,70,10
S.2,B2,0,10
S.2,B2,21,10
S.2,B2,10,10
S.2,B2,42,10
S.2,B2,94,10
S.2,B2,0,10
S.2,B2,73,10
S.2,B2,42,10
S.2,B2,41,10
S.2,B2,21,10
S.2,B2,23,10
S.2,B2,83,10
S.2,B2,0,10
S.2,B2,0,10
S.2,B2,0,10
S.2,B2,18,10
S.2,B2,64,10
S.2,B2,55,10
S.2,B2,21,10
S.2,B2,59,10
S.2,B2,0,10
S.2,B2,22,10
S.2,B2,44,10
S.2,B2,42,10
S.2,B2,0,10
S.2,B2,10,10
S.2,B2,10,10
S.2,B2,26,10
S.2,B2,83,10
S.2,B2,59,10
S.2,B2,10,10
S.2,B2,68,10
S.2,B2,41,10
S.2,B2,0,10
S.2,B2,41,10
S.2,B2,78,10
S.2,B2,55,10
S.20,B20,78,35
S.20,B20,39,35
S.20,B20,49,35
S.20,B20,0,30
S.20,B20,31,25
S.20,B20,0,25
S.20,B20,0,15
S.20,B20,29,25
S.20,B20,0,15
S.20,B20,64,35
S.20,B20,83,35
S.20,B20,59,35
S.20,B20,66,35
S.20,B20,0,15
S.20,B20,42,25
S.20,B20,91,35
S.20,B20,83,25
S.20,B20,59,25
S.20,B20,0,15
S.20,B20,64,25
S.20,B20,25,25
S.20,B20,25,25
S.20,B20,37,35
S.20,B20,70,35
S.20,B20,36,35
S.20,B20,55,35
S.20,B20,0,25
S.20,B20,70,35
S.20,B20,0,15
S.20,B20,0,25
S.20,B20,25,25
S.20,B20,37,35
S.20,B20,42,25
S.20,B20,15,15
S.20,B20,26,25
S.20,B20,70,35
S.20,B20,44,25
S.20,B20,0,25
S.20,B20,61,25
S.20,B20,0,15
S.20,B20,33,25
S.20,B20,0,15
S.20,B20,15,15
S.20,B20,29,25
S.20,B20,0,15
S.20,B20,94,35
S.20,B20,44,35
S.20,B20,51,35
S.20,B20,42,35
S.20,B20,25,25
S.20,B20,0,15
S.20,B20,33,25
S.20,B20,59,25
S.20,B20,94,25
S.20,B20,0,15
S.20,B20,0,15
S.20,B20,42,25
S.20,B20,42,25
S.20,B20,0,15
S.20,B20,0,15
S.21,B21,0,80
S.21,B21,59,35
S.21,B21,35,35
S.21,B21,0,15
S.21,B21,0,35
S.21,B21,64,25
S.21,B21,44,35
S.21,B21,66,25
S.21,B21,0,10
S.21,B21,0,0
S.21,B21,0,20
S.21,B21,0,0
S.21,B21,0,35
S.21,B21,25,25
S.21,B21,49,25
S.21,B21,0,0
S.21,B21,51,35
S.21,B21,35,35
S.21,B21,0,35
S.21,B21,70,25
S.21,B21,35,35
S.21,B21,42,35
S.21,B21,42,35
S.21,B21,35,35
S.21,B21,80,35
S.21,B21,59,35
S.21,B21,47,35
S.21,B21,37,35
S.21,B21,91,35
S.21,B21,88,35
S.21,B21,0,35
S.21,B21,0,15
S.21,B21,0,0
S.21,B21,0,25
S.21,B21,35,35
S.21,B21,68,35
S.21,B21,0,15
S.21,B21,0,35
S.21,B21,42,35
S.21,B21,41,35
S.21,B21,55,35
S.21,B21,57,35
S.21,B21,64,35
S.21,B21,15,15
S.21,B21,35,35
S.21,B21,42,35
S.21,B21,88,35
S.21,B21,35,35
S.21,B21,35,35
S.21,B21,0,35
S.21,B21,57,35
S.21,B21,0,15
S.21,B21,41,35
S.21,B21,64,35
S.21,B21,80,35
S.21,B21,35,35
S.21,B21,15,15
S.21,B21,35,35
S.21,B21,57,35
S.21,B21,0,25
S.22,B22,0,60
S.22,B22,83,30
S.22,B22,30,30
S.22,B22,42,30
S.22,B22,0,30
S.22,B22,25,25
S.22,B22,33,25
S.22,B22,42,25
S.22,B22,83,25
S.22,B22,25,25
S.22,B22,64,25
S.22,B22,73,25
S.22,B22,25,25
S.22,B22,0,25
S.22,B22,73,25
S.22,B22,0,25
S.22,B22,73,25
S.22,B22,31,25
S.22,B22,44,25
S.22,B22,44,25
S.22,B22,46,25
S.22,B22,73,25
S.22,B22,83,25
S.22,B22,25,25
S.22,B22,47,25
S.22,B22,73,25
S.22,B22,0,25
S.22,B22,88,25
S.22,B22,46,25
S.22,B22,49,25
S.22,B22,25,25
S.22,B22,80,25
S.22,B22,25,25
S.22,B22,29,25
S.22,B22,25,25
S.22,B22,0,25
S.22,B22,41,25
S.22,B22,44,25
S.22,B22,29,25
S.22,B22,66,25
S.22,B22,31,25
S.22,B22,57,25
S.22,B22,42,25
S.22,B22,25,25
S.22,B22,25,25
S.22,B22,0,25
S.22,B22,0,25
S.22,B22,61,25
S.22,B22,0,25
S.22,B22,70,25
S.22,B22,44,25
S.22,B22,49,25
S.22,B22,36,25
S.22,B22,0,25
S.22,B22,36,25
S.22,B22,46,25
S.22,B22,66,25
S.22,B22,25,25
S.22,B22,25,25
S.22,B22,49,25
S.23,B23,73,25
S.23,B23,42,25
S.23,B23,64,25
S.23,B23,25,25
S.23,B23,0,25
S.23,B23,55,25
S.23,B23,39,25
S.23,B23,44,25
S.23,B23,70,25
S.23,B23,0,25
S.23,B23,25,25
S.23,B23,83,25
S.23,B23,55,25
S.23,B23,25,25
S.23,B23,73,25
S.23,B23,25,25
S.23,B23,80,25
S.23,B23,0,25
S.23,B23,25,25
S.23,B23,0,25
S.23,B23,0,25
S.23,B23,25,25
S.23,B23,83,25
S.23,B23,0,25
S.23,B23,0,25
S.23,B23,0,25
S.23,B23,59,25
S.23,B23,25,25
S.23,B23,0,25
S.23,B23,68,25
S.23,B23,25,25
S.23,B23,0,25
S.23,B23,44,25
S.23,B23,57,25
S.23,B23,64,25
S.23,B23,0,25
S.23,B23,88,25
S.23,B23,94,25
S.23,B23,91,25
S.23,B23,0,25
S.23,B23,0,25
S.23,B23,25,25
S.23,B23,0,25
S.23,B23,94,25
S.23,B23,55,25
S.23,B23,25,25
S.23,B23,61,25
S.23,B23,42,25
S.23,B23,25,25
S.23,B23,55,25
S.23,B23,25,25
S.23,B23,25,25
S.23,B23,80,25
S.23,B23,0,25
S.23,B23,25,25
S.23,B23,47,25
S.23,B23,25,25
S.23,B23,70,25
S.23,B23,0,25
S.23,B23,15,15
S.24,B24,35,35
S.24,B24,39,35
S.24,B24,94,35
S.24,B24,0,35
S.24,B24,0,20
S.24,B24,15,15
S.24,B24,0,15
S.24,B24,26,15
S.24,B24,15,15
S.24,B24,0,15
S.24,B24,15,15
S.24,B24,39,15
S.24,B24,0,15
S.24,B24,0,15
S.24,B24,49,15
S.24,B24,25,15
S.24,B24,0,15
S.24,B24,80,15
S.24,B24,29,15
S.24,B24,46,15
S.24,B24,39,15
S.24,B24,29,15
S.24,B24,42,15
S.24,B24,66,15
S.24,B24,0,15
S.24,B24,70,15
S.24,B24,15,15
S.24,B24,0,15
S.24,B24,83,15
S.24,B24,64,15
S.24,B24,15,15
S.24,B24,15,15
S.24,B24,21,15
S.24,B24,94,15
S.24,B24,33,15
S.24,B24,15,15
S.24,B24,44,15
S.24,B24,31,15
S.24,B24,39,15
S.24,B24,31,15
S.24,B24,15,15
S.24,B24,41,15
S.24,B24,70,15
S.24,B24,15,15
S.24,B24,31,15
S.24,B24,15,15
S.24,B24,0,15
S.24,B24,46,15
S.24,B24,20,15
S.24,B24,94,15
S.24,B24,59,15
S.24,B24,88,15
S.24,B24,94,15
S.24,B24,0,15
S.24,B24,26,15
S.24,B24,0,15
S.24,B24,0,15
S.24,B24,15,15
S.24,B24,70,15
S.24,B24,0,15
S.25,B25,44,35
S.25,B25,57,35
S.25,B25,0,25
S.25,B25,25,25
S.25,B25,25,25
S.25,B25,25,25
S.25,B25,57,25
S.25,B25,0,20
S.25,B25,0,25
S.25,B25,0,20
S.25,B25,15,15
S.25,B25,86,20
S.25,B25,15,15
S.25,B25,51,15
S.25,B25,0,15
S.25,B25,31,15
S.25,B25,0,15
S.25,B25,0,10
S.25,B25,57,15
S.25,B25,59,15
S.25,B25,83,15
S.25,B25,21,15
S.25,B25,10,10
S.25,B25,94,20
S.25,B25,22,20
S.25,B25,10,10
S.25,B25,10,10
S.25,B25,0,15
S.25,B25,10,10
S.25,B25,42,15
S.25,B25,29,15
S.25,B25,15,15
S.25,B25,0,10
S.25,B25,10,10
S.25,B25,70,15
S.25,B25,10,10
S.25,B25,75,15
S.25,B25,15,15
S.25,B25,42,15
S.25,B25,64,15
S.25,B25,64,15
S.25,B25,39,15
S.25,B25,0,10
S.25,B25,91,15
S.25,B25,39,15
S.25,B25,61,15
S.25,B25,66,15
S.25,B25,59,15
S.25,B25,94,15
S.25,B25,57,15
S.25,B25,83,15
S.25,B25,37,15
S.25,B25,83,15
S.25,B25,21,15
S.25,B25,70,15
S.25,B25,33,15
S.25,B25,80,15
S.25,B25,57,15
S.25,B25,10,10
S.25,B25,46,15
S.26,B26,35,35
S.26,B26,42,35
S.26,B26,35,35
S.26,B26,44,35
S.26,B26,10,10
S.26,B26,0,10
S.26,B26,37,20
S.26,B26,61,20
S.26,B26,20,20
S.26,B26,68,20
S.26,B26,10,10
S.26,B26,88,20
S.26,B26,0,20
S.26,B26,10,10
S.26,B26,88,20
S.26,B26,49,20
S.26,B26,10,10
S.26,B26,37,20
S.26,B26,68,20
S.26,B26,10,10
S.26,B26,10,10
S.26,B26,20,20
S.26,B26,47,20
S.26,B26,31,20
S.26,B26,10,10
S.26,B26,10,10
S.26,B26,25,20
S.26,B26,25,20
S.26,B26,20,20
S.26,B26,10,10
S.26,B26,0,10
S.26,B26,83,20
S.26,B26,30,20
S.26,B26,39,20
S.26,B26,42,20
S.26,B26,57,20
S.26,B26,0,10
S.26,B26,0,10
S.26,B26,0,10
S.26,B26,10,10
S.26,B26,94,20
S.26,B26,10,10
S.26,B26,0,20
S.26,B26,10,10
S.26,B26,0,10
S.26,B26,47,20
S.26,B26,24,20
S.26,B26,51,20
S.26,B26,59,20
S.26,B26,20,20
S.26,B26,0,10
S.26,B26,26,20
S.26,B26,68,20
S.26,B26,22,20
S.26,B26,0,10
S.26,B26,21,20
S.26,B26,0,10
S.26,B26,0,10
S.26,B26,0,10
S.26,B26,66,20
S.27,B27,51,20
S.27,B27,83,20
S.27,B27,59,20
S.27,B27,64,20
S.27,B27,22,20
S.27,B27,61,20
S.27,B27,53,20
S.27,B27,66,20
S.27,B27,0,20
S.27,B27,70,20
S.27,B27,83,20
S.27,B27,44,20
S.27,B27,94,20
S.27,B27,66,20
S.27,B27,22,20
S.27,B27,51,20
S.27,B27,0,20
S.27,B27,0,20
S.27,B27,39,20
S.27,B27,83,20
S.27,B27,20,20
S.27,B27,21,20
S.27,B27,0,20
S.27,B27,22,20
S.27,B27,20,20
S.27,B27,29,20
S.27,B27,20,20
S.27,B27,83,20
S.27,B27,0,16
S.27,B27,15,15
S.27,B27,94,15
S.27,B27,31,15
S.27,B27,66,15
S.27,B27,51,15
S.27,B27,30,15
S.27,B27,64,15
S.27,B27,0,15
S.27,B27,44,15
S.27,B27,94,15
S.27,B27,15,15
S.27,B27,66,15
S.27,B27,46,15
S.27,B27,64,15
S.27,B27,46,15
S.27,B27,0,15
S.27,B27,29,15
S.27,B27,31,15
S.27,B27,17,15
S.27,B27,55,15
S.27,B27,15,15
S.27,B27,70,15
S.27,B27,0,15
S.27,B27,42,15
S.27,B27,27,15
S.27,B27,0,15
S.27,B27,44,15
S.27,B27,59,15
S.27,B27,83,15
S.27,B27,70,15
S.27,B27,42,15
S.28,B28,37,35
S.28,B28,80,35
S.28,B28,25,25
S.28,B28,39,25
S.28,B28,55,25
S.28,B28,64,25
S.28,B28,0,25
S.28,B28,0,25
S.28,B28,0,25
S.28,B28,0,25
S.28,B28,15,15
S.28,B28,70,25
S.28,B28,0,15
S.28,B28,83,20
S.28,B28,25,25
S.28,B28,57,25
S.28,B28,46,25
S.28,B28,25,25
S.28,B28,0,15
S.28,B28,66,25
S.28,B28,44,25
S.28,B28,0,25
S.28,B28,57,25
S.28,B28,0,15
S.28,B28,49,25
S.28,B28,0,25
S.28,B28,75,25
S.28,B28,31,25
S.28,B28,33,25
S.28,B28,66,25
S.28,B28,26,25
S.28,B28,29,25
S.28,B28,61,25
S.28,B28,91,25
S.28,B28,33,25
S.28,B28,73,25
S.28,B28,25,25
S.28,B28,15,15
S.28,B28,0,15
S.28,B28,59,25
S.28,B28,41,25
S.28,B28,39,25
S.28,B28,94,25
S.28,B28,0,15
S.28,B28,25,25
S.28,B28,15,15
S.28,B28,70,25
S.28,B28,25,25
S.28,B28,0,15
S.28,B28,0,15
S.28,B28,25,25
S.28,B28,78,25
S.28,B28,44,25
S.28,B28,59,25
S.28,B28,57,25
S.28,B28,0,15
S.28,B28,94,25
S.28,B28,15,15
S.28,B28,25,25
S.28,B28,15,15
S.29,B29,35,35
S.29,B29,94,35
S.29,B29,35,35
S.29,B29,0,35
S.29,B29,0,15
S.29,B29,35,35
S.29,B29,0,15
S.29,B29,46,35
S.29,B29,73,35
S.29,B29,0,35
S.29,B29,61,35
S.29,B29,0,35
S.29,B29,94,35
S.29,B29,46,35
S.29,B29,57,35
S.29,B29,35,35
S.29,B29,15,15
S.29,B29,0,15
S.29,B29,0,15
S.29,B29,0,15
S.29,B29,15,15
S.29,B29,59,35
S.29,B29,35,35
S.29,B29,35,35
S.29,B29,36,35
S.29,B29,15,15
S.29,B29,44,35
S.29,B29,35,35
S.29,B29,0,15
S.29,B29,35,35
S.29,B29,15,15
S.29,B29,0,15
S.29,B29,35,35
S.29,B29,88,35
S.29,B29,35,35
S.29,B29,35,35
S.29,B29,55,35
S.29,B29,42,35
S.29,B29,0,35
S.29,B29,0,35
S.29,B29,0,15
S.29,B29,80,35
S.29,B29,35,35
S.29,B29,0,15
S.29,B29,35,35
S.29,B29,35,35
S.29,B29,37,35
S.29,B29,35,35
S.29,B29,49,35
S.29,B29,36,35
S.29,B29,73,35
S.29,B29,41,35
S.29,B29,0,15
S.29,B29,15,15
S.29,B29,55,35
S.29,B29,0,15
S.29,B29,15,15
S.29,B29,46,35
S.29,B29,75,35
S.29,B29,66,35
S.3,B3,0,40
S.3,B3,49,30
S.3,B3,64,30
S.3,B3,0,20
S.3,B3,0,15
S.3,B3,10,10
S.3,B3,0,10
