Bidder Group,Profile ID,profit_llm,reserve_price_llm
S.2,B2,60,60
S.2,B2,0,30
S.2,B2,90,90
S.2,B2,80,80
S.2,B2,90,90
S.3,B3,0,40
S.3,B3,49,25
S.3,B3,64,25
S.3,B3,0,37
S.3,B3,0,60
S.3,B3,40,40
S.3,B3,0,70
S.3,B3,0,80
S.3,B3,0,50
S.3,B3,70,40
S.3,B3,40,40
S.3,B3,91,70
S.3,B3,70,70
S.3,B3,0,70
S.3,B3,83,80
S.3,B3,0,80
S.3,B3,0,80
S.3,B3,80,80
S.3,B3,0,100
S.3,B3,0,80
S.3,B3,90,90
S.3,B3,0,90
S.3,B3,0,80
S.3,B3,0,30
S.3,B3,60,60
S.3,B3,0,90
S.3,B3,0,90
S.3,B3,0,50
S.3,B3,70,70
S.3,B3,0,25
S.3,B3,0,25
S.3,B3,73,70
S.3,B3,0,50
S.3,B3,0,80
S.3,B3,0,90
S.3,B3,0,90
S.3,B3,0,100
S.3,B3,0,10
S.3,B3,90,90
S.3,B3,0,25
S.3,B3,0,90
S.3,B3,0,90
S.3,B3,0,80
S.3,B3,0,0
S.3,B3,0,70
S.3,B3,0,40
S.3,B3,0,90
S.3,B3,0,13
S.3,B3,80,80
S.3,B3,0,80
S.3,B3,60,60
S.3,B3,70,70
S.3,B3,0,70
S.3,B3,90,90
S.3,B3,70,70
S.3,B3,0,40
S.3,B3,0,50
S.3,B3,0,80
S.3,B3,90,90
S.3,B3,0,80
S.4,B4,42,30
S.4,B4,64,35
S.4,B4,70,70
S.4,B4,80,80
S.4,B4,0,80
S.4,B4,0,90
S.4,B4,0,50
S.4,B4,0,80
S.4,B4,60,60
S.4,B4,0,80
S.4,B4,0,90
S.4,B4,0,70
S.4,B4,0,80
S.4,B4,0,85
S.4,B4,0,90
S.4,B4,0,100
S.4,B4,0,60
S.4,B4,0,70
S.4,B4,0,70
S.4,B4,0,50
S.4,B4,0,80
S.4,B4,0,20
S.4,B4,10,10
S.4,B4,73,35
S.4,B4,0,80
S.4,B4,90,90
S.4,B4,66,60
S.4,B4,70,70
S.4,B4,0,25
S.4,B4,0,90
S.4,B4,0,100
S.4,B4,0,25
S.4,B4,0,90
S.4,B4,0,70
S.4,B4,0,80
S.4,B4,0,90
S.4,B4,0,90
S.4,B4,0,90
S.4,B4,0,28
S.4,B4,0,80
S.4,B4,88,75
S.4,B4,64,35
S.4,B4,0,75
S.4,B4,0,75
S.4,B4,75,75
S.4,B4,0,75
S.4,B4,70,30
S.4,B4,0,30
S.4,B4,90,90
S.4,B4,0,70
S.4,B4,0,37
S.4,B4,0,30
S.4,B4,30,30
S.4,B4,0,90
S.4,B4,0,90
S.4,B4,0,30
S.4,B4,88,35
S.4,B4,75,75
S.4,B4,91,80
S.4,B4,83,80
S.5,B5,0,25
S.5,B5,40,40
S.5,B5,60,60
S.5,B5,0,75
S.5,B5,0,10
S.5,B5,50,50
S.5,B5,83,59
S.5,B5,0,80
S.5,B5,60,60
S.5,B5,70,70
S.5,B5,0,60
S.5,B5,70,70
S.5,B5,0,30
S.5,B5,0,50
S.5,B5,0,25
S.5,B5,0,30
S.5,B5,75,70
S.5,B5,0,40
S.5,B5,0,80
S.5,B5,30,30
S.5,B5,0,5
S.5,B5,0,70
S.5,B5,94,60
S.5,B5,0,40
S.5,B5,88,70
S.5,B5,70,70
S.5,B5,0,100
S.5,B5,0,40
S.5,B5,0,50
S.5,B5,40,40
S.5,B5,0,40
S.5,B5,80,80
S.5,B5,0,70
S.5,B5,0,70
S.5,B5,25,25
S.5,B5,60,60
S.5,B5,0,70
S.5,B5,66,60
S.5,B5,0,28
S.5,B5,0,60
S.5,B5,25,25
S.5,B5,0,70
S.5,B5,0,60
S.5,B5,0,70
S.5,B5,80,80
S.5,B5,25,25
S.5,B5,83,80
S.5,B5,0,25
S.5,B5,0,25
S.5,B5,64,60
S.5,B5,0,75
S.5,B5,94,80
S.5,B5,0,25
S.5,B5,94,80
S.5,B5,94,80
S.5,B5,94,80
S.5,B5,83,80
S.5,B5,0,80
S.5,B5,80,80
S.5,B5,0,80
S.10,B10,0,50
S.10,B10,83,70
S.10,B10,80,80
S.10,B10,85,85
S.10,B10,0,80
S.10,B10,0,90
S.10,B10,80,80
S.10,B10,0,80
S.10,B10,0,60
S.10,B10,0,90
S.10,B10,25,25
S.10,B10,0,30
S.10,B10,0,80
S.10,B10,0,80
S.10,B10,20,20
S.10,B10,25,25
S.10,B10,78,60
S.10,B10,0,70
S.10,B10,35,35
S.10,B10,80,80
S.10,B10,0,60
S.10,B10,80,80
S.10,B10,85,85
S.10,B10,68,40
S.10,B10,50,50
S.10,B10,80,80
S.10,B10,0,85
S.10,B10,0,85
S.10,B10,70,70
S.10,B10,0,50
S.10,B10,75,75
S.10,B10,25,25
S.10,B10,0,80
S.10,B10,80,80
S.10,B10,0,80
S.10,B10,91,80
S.10,B10,80,80
S.10,B10,0,85
S.10,B10,0,75
S.10,B10,0,80
S.10,B10,80,80
S.10,B10,0,85
S.10,B10,88,85
S.10,B10,80,80
S.10,B10,0,80
S.10,B10,83,50
S.10,B10,70,70
S.10,B10,75,75
S.10,B10,80,80
S.10,B10,80,80
S.10,B10,80,80
S.10,B10,0,50
S.10,B10,85,85
S.10,B10,0,85
S.10,B10,85,85
S.10,B10,85,85
S.10,B10,85,85
S.10,B10,0,60
S.10,B10,85,85
S.10,B10,85,85
S.11,B11,30,30
S.11,B11,50,50
S.11,B11,70,70
S.11,B11,83,80
S.11,B11,0,90
S.11,B11,0,85
S.11,B11,0,80
S.11,B11,0,90
S.11,B11,90,90
S.11,B11,90,90
S.11,B11,0,90
S.11,B11,0,80
S.11,B11,0,90
S.11,B11,0,90
S.11,B11,60,60
S.11,B11,50,50
S.11,B11,80,80
S.11,B11,0,40
S.11,B11,0,90
S.11,B11,0,80
S.11,B11,80,80
S.11,B11,0,100
S.11,B11,0,80
S.11,B11,0,80
S.11,B11,0,80
S.11,B11,0,60
S.11,B11,75,40
S.11,B11,60,60
S.11,B11,0,90
S.11,B11,0,80
S.11,B11,83,80
S.11,B11,80,80
S.11,B11,80,80
S.11,B11,0,80
S.11,B11,0,80
S.11,B11,0,80
S.11,B11,0,90
S.11,B11,60,60
S.11,B11,60,60
S.11,B11,0,75
S.11,B11,0,80
S.11,B11,0,30
S.11,B11,0,100
S.11,B11,20,20
S.11,B11,90,90
S.11,B11,0,60
S.11,B11,30,30
S.11,B11,80,80
S.11,B11,0,90
S.11,B11,0,90
S.11,B11,0,90
S.11,B11,80,80
S.11,B11,0,80
S.11,B11,0,80
S.11,B11,0,80
S.11,B11,80,80
S.11,B11,83,80
S.11,B11,10,10
S.11,B11,0,80
S.11,B11,0,80
S.12,B12,70,70
S.12,B12,80,80
S.12,B12,0,80
S.12,B12,80,80
S.12,B12,0,80
S.12,B12,0,70
S.12,B12,0,80
S.12,B12,0,80
S.12,B12,0,90
S.12,B12,30,30
S.12,B12,0,80
S.12,B12,0,80
S.12,B12,0,90
S.12,B12,83,70
S.12,B12,86,80
S.12,B12,80,80
S.12,B12,25,25
S.12,B12,46,20
S.12,B12,0,25
S.12,B12,80,80
S.12,B12,0,70
S.12,B12,0,80
S.12,B12,0,50
S.12,B12,0,25
S.12,B12,90,90
S.12,B12,0,70
S.12,B12,80,80
S.12,B12,90,90
S.12,B12,0,90
S.12,B12,70,70
S.12,B12,0,80
S.12,B12,0,30
S.12,B12,0,70
S.12,B12,0,70
S.12,B12,0,80
S.12,B12,0,30
S.12,B12,90,90
S.12,B12,0,25
S.12,B12,90,90
S.12,B12,0,80
S.12,B12,0,30
S.12,B12,0,90
S.12,B12,0,80
S.12,B12,30,30
S.12,B12,0,30
S.12,B12,0,70
S.12,B12,80,80
S.12,B12,0,25
S.12,B12,0,80
S.12,B12,0,50
S.12,B12,0,0
S.12,B12,0,80
S.12,B12,0,70
S.12,B12,78,70
S.12,B12,80,80
S.12,B12,90,90
S.12,B12,90,90
S.12,B12,90,90
S.12,B12,0,90
S.12,B12,0,90
S.13,B13,0,60
S.13,B13,73,70
S.13,B13,0,80
S.13,B13,94,75
S.13,B13,94,70
S.13,B13,0,80
S.13,B13,0,85
S.13,B13,0,50
S.13,B13,94,70
S.13,B13,70,70
S.13,B13,0,70
S.13,B13,0,100
S.13,B13,30,30
S.13,B13,0,30
S.13,B13,0,90
S.13,B13,0,75
S.13,B13,0,100
S.13,B13,0,50
S.13,B13,70,70
S.13,B13,0,90
S.13,B13,80,80
S.13,B13,0,80
S.13,B13,90,90
S.13,B13,40,40
S.13,B13,0,80
S.13,B13,0,70
S.13,B13,86,75
S.13,B13,0,40
S.13,B13,86,75
S.13,B13,0,80
S.13,B13,90,90
S.13,B13,0,90
S.13,B13,0,80
S.13,B13,80,80
S.13,B13,80,80
S.13,B13,0,25
S.13,B13,0,90
S.13,B13,0,30
S.13,B13,80,80
S.13,B13,31,31
S.13,B13,0,80
S.13,B13,91,25
S.13,B13,44,25
S.13,B13,61,25
S.13,B13,66,60
S.13,B13,0,70
S.13,B13,40,40
S.13,B13,10,10
S.13,B13,0,80
S.13,B13,0,46
S.13,B13,75,75
S.13,B13,44,25
S.13,B13,75,75
S.13,B13,0,80
S.13,B13,0,85
S.13,B13,40,40
S.13,B13,0,90
S.13,B13,0,46
S.13,B13,75,75
S.13,B13,75,75
S.14,B14,80,80
S.14,B14,70,70
S.14,B14,0,80
S.14,B14,0,90
S.14,B14,0,85
S.14,B14,10,10
S.14,B14,94,85
S.14,B14,94,90
S.14,B14,0,100
S.14,B14,0,90
S.14,B14,80,80
S.14,B14,94,90
S.14,B14,0,90
S.14,B14,0,80
S.14,B14,0,70
S.14,B14,0,90
S.14,B14,0,50
S.14,B14,0,10
S.14,B14,0,90
S.14,B14,0,80
S.14,B14,0,85
S.14,B14,0,30
S.14,B14,30,30
S.14,B14,0,50
S.14,B14,0,80
S.14,B14,0,90
S.14,B14,0,95
S.14,B14,91,90
S.14,B14,0,30
S.14,B14,90,90
S.14,B14,0,70
S.14,B14,0,60
S.14,B14,10,10
S.14,B14,0,70
S.14,B14,30,30
S.14,B14,90,90
S.14,B14,0,50
S.14,B14,0,30
S.14,B14,0,90
S.14,B14,0,90
S.14,B14,90,90
S.14,B14,0,90
S.14,B14,0,90
S.14,B14,0,80
S.14,B14,0,80
S.14,B14,0,90
S.14,B14,0,70
S.14,B14,0,60
S.14,B14,0,90
S.14,B14,30,30
S.14,B14,0,90
S.14,B14,0,80
S.14,B14,0,50
S.14,B14,0,80
S.14,B14,0,30
S.14,B14,90,90
S.14,B14,0,50
S.14,B14,90,90
S.14,B14,0,90
S.14,B14,0,90
S.15,B15,0,25
S.15,B15,64,50
S.15,B15,50,50
S.15,B15,0,60
S.15,B15,0,50
S.15,B15,0,70
S.15,B15,0,80
S.15,B15,50,50
S.15,B15,83,70
S.15,B15,0,70
S.15,B15,0,60
S.15,B15,53,50
S.15,B15,0,70
S.15,B15,0,50
S.15,B15,0,70
S.15,B15,0,85
S.15,B15,60,60
S.15,B15,60,60
S.15,B15,0,70
S.15,B15,50,50
S.15,B15,60,60
S.15,B15,60,60
S.15,B15,60,60
S.15,B15,73,60
S.15,B15,60,60
S.15,B15,0,90
S.15,B15,0,70
S.15,B15,0,100
S.15,B15,25,25
S.15,B15,40,40
S.15,B15,70,60
S.15,B15,60,60
S.15,B15,0,25
S.15,B15,0,70
S.15,B15,0,60
S.15,B15,60,60
S.15,B15,0,50
S.15,B15,60,60
S.15,B15,70,70
S.15,B15,0,30
S.15,B15,70,70
S.15,B15,0,60
S.15,B15,70,70
S.15,B15,0,40
S.15,B15,0,70
S.15,B15,0,80
S.15,B15,0,60
S.15,B15,25,25
S.15,B15,0,60
S.15,B15,0,70
S.15,B15,0,60
S.15,B15,40,40
S.15,B15,0,25
S.15,B15,75,75
S.15,B15,80,80
S.15,B15,0,80
S.15,B15,0,80
S.15,B15,80,80
S.15,B15,0,60
S.15,B15,60,60
S.16,B16,0,50
S.16,B16,60,60
S.16,B16,0,50
S.16,B16,0,75
S.16,B16,0,60
S.16,B16,70,70
S.16,B16,0,20
S.16,B16,80,80
S.16,B16,78,50
S.16,B16,0,60
S.16,B16,0,0
S.16,B16,0,80
S.16,B16,85,85
S.16,B16,0,85
S.16,B16,0,80
S.16,B16,0,85
S.16,B16,0,85
S.16,B16,0,20
S.16,B16,60,60
S.16,B16,88,85
S.16,B16,0,90
S.16,B16,85,85
S.16,B16,0,85
S.16,B16,0,20
S.16,B16,0,10
S.16,B16,70,10
S.16,B16,0,25
S.16,B16,25,25
S.16,B16,22,10
S.16,B16,0,15
S.16,B16,0,70
S.16,B16,0,60
S.16,B16,88,25
S.16,B16,25,25
S.16,B16,0,25
S.16,B16,44,25
S.16,B16,0,85
S.16,B16,42,20
S.16,B16,20,20
S.16,B16,0,80
S.16,B16,85,85
S.16,B16,0,10
S.16,B16,20,20
S.16,B16,57,25
S.16,B16,0,85
S.16,B16,41,25
S.16,B16,0,66
S.16,B16,33,20
S.16,B16,35,35
S.16,B16,94,85
S.16,B16,0,90
S.16,B16,0,80
S.16,B16,10,10
S.16,B16,0,100
S.16,B16,0,25
S.16,B16,94,85
S.16,B16,0,85
S.16,B16,85,85
S.16,B16,50,50
S.16,B16,0,30
S.17,B17,0,60
S.17,B17,0,70
S.17,B17,25,25
S.17,B17,0,70
S.17,B17,80,80
S.17,B17,0,25
S.17,B17,0,80
S.17,B17,80,80
S.17,B17,80,80
S.17,B17,0,30
S.17,B17,94,80
S.17,B17,0,80
S.17,B17,0,30
S.17,B17,0,80
S.17,B17,80,80
S.17,B17,0,80
S.17,B17,80,80
S.17,B17,0,80
S.17,B17,10,10
S.17,B17,0,80
S.17,B17,94,80
S.17,B17,0,80
S.17,B17,40,40
S.17,B17,0,50
S.17,B17,0,34
S.17,B17,0,80
S.17,B17,0,90
S.17,B17,0,100
S.17,B17,0,80
S.17,B17,0,40
S.17,B17,47,30
S.17,B17,0,80
S.17,B17,80,80
S.17,B17,0,90
S.17,B17,0,80
S.17,B17,0,80
S.17,B17,0,80
S.17,B17,0,25
S.17,B17,0,80
S.17,B17,0,80
S.17,B17,80,80
S.17,B17,0,80
S.17,B17,0,90
S.17,B17,0,30
S.17,B17,0,80
S.17,B17,0,25
S.17,B17,80,80
S.17,B17,90,90
S.17,B17,0,90
S.17,B17,90,90
S.17,B17,0,80
S.17,B17,70,70
S.17,B17,0,80
S.17,B17,0,25
S.17,B17,0,90
S.17,B17,0,90
S.17,B17,0,30
S.17,B17,90,90
S.17,B17,0,90
S.17,B17,90,90
S.18,B18,0,70
S.18,B18,0,25
S.18,B18,0,25
S.18,B18,40,40
S.18,B18,83,60
S.18,B18,70,70
S.18,B18,94,70
S.18,B18,0,80
S.18,B18,0,80
S.18,B18,5,5
S.18,B18,70,70
S.18,B18,0,70
S.18,B18,0,50
S.18,B18,0,70
S.18,B18,0,50
S.18,B18,91,70
S.18,B18,0,70
S.18,B18,70,70
S.18,B18,0,70
S.18,B18,0,70
S.18,B18,0,80
S.18,B18,0,90
S.18,B18,0,70
S.18,B18,0,80
S.18,B18,0,70
S.18,B18,10,10
S.18,B18,0,50
S.18,B18,70,70
S.18,B18,0,80
S.18,B18,0,50
S.18,B18,0,70
S.18,B18,0,50
S.18,B18,0,70
S.18,B18,0,70
S.18,B18,0,40
S.18,B18,75,60
S.18,B18,70,70
S.18,B18,80,80
S.18,B18,80,80
S.18,B18,0,80
S.18,B18,0,35
S.18,B18,0,80
S.18,B18,70,70
S.18,B18,0,30
S.18,B18,0,80
S.18,B18,0,70
S.18,B18,0,70
S.18,B18,0,70
S.18,B18,0,80
S.18,B18,0,80
S.18,B18,0,70
S.18,B18,0,25
S.18,B18,70,70
S.18,B18,0,40
S.18,B18,0,80
S.18,B18,0,91
S.18,B18,88,70
S.18,B18,30,30
S.18,B18,0,35
S.18,B18,70,70
S.19,B19,55,50
S.19,B19,66,60
S.19,B19,0,100
S.19,B19,0,80
S.19,B19,70,70
S.19,B19,80,80
S.19,B19,0,100
S.19,B19,0,30
S.19,B19,0,50
S.19,B19,0,90
S.19,B19,85,85
S.19,B19,0,85
S.19,B19,75,75
S.19,B19,0,85
S.19,B19,80,80
S.19,B19,0,90
S.19,B19,0,90
S.19,B19,70,70
S.19,B19,0,99
S.19,B19,90,90
S.19,B19,0,90
S.19,B19,0,95
S.19,B19,0,25
S.19,B19,0,90
S.19,B19,85,85
S.19,B19,0,50
S.19,B19,0,80
S.19,B19,0,80
S.19,B19,10,10
S.19,B19,0,85
S.19,B19,0,85
S.19,B19,0,85
S.19,B19,0,90
S.19,B19,75,75
S.19,B19,0,80
S.19,B19,46,30
S.19,B19,94,30
S.19,B19,30,30
S.19,B19,20,20
S.19,B19,91,80
S.19,B19,80,80
S.19,B19,0,50
S.19,B19,0,70
S.19,B19,30,30
S.19,B19,0,80
S.19,B19,0,80
S.19,B19,10,10
S.19,B19,0,70
S.19,B19,0,20
S.19,B19,50,50
S.19,B19,83,70
S.19,B19,0,70
S.19,B19,0,70
S.19,B19,0,80
S.19,B19,75,75
S.19,B19,0,75
S.19,B19,83,80
S.19,B19,0,85
S.19,B19,0,80
S.19,B19,0,90
S.20,B20,78,40
S.20,B20,0,80
S.20,B20,49,40
S.20,B20,0,60
S.20,B20,0,50
S.20,B20,21,20
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,0,30
S.20,B20,64,40
S.20,B20,83,60
S.20,B20,0,70
S.20,B20,66,60
S.20,B20,0,80
S.20,B20,50,50
S.20,B20,91,60
S.20,B20,83,60
S.20,B20,60,60
S.20,B20,0,25
S.20,B20,80,80
S.20,B20,0,60
S.20,B20,0,80
S.20,B20,0,60
S.20,B20,0,80
S.20,B20,0,85
S.20,B20,60,60
S.20,B20,0,25
S.20,B20,70,60
S.20,B20,0,20
S.20,B20,0,60
S.20,B20,0,80
S.20,B20,60,60
S.20,B20,0,80
S.20,B20,60,60
S.20,B20,0,80
S.20,B20,70,60
S.20,B20,44,20
S.20,B20,0,80
S.20,B20,61,60
S.20,B20,0,70
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,0,60
S.20,B20,40,40
S.20,B20,0,25
S.20,B20,94,60
S.20,B20,0,60
S.20,B20,51,50
S.20,B20,60,60
S.20,B20,0,70
S.20,B20,0,90
S.20,B20,0,60
S.20,B20,0,80
S.20,B20,94,50
S.20,B20,0,80
S.20,B20,0,25
S.20,B20,60,60
S.20,B20,0,50
S.20,B20,0,80
S.20,B20,0,30
S.21,B21,0,25
S.21,B21,59,35
S.21,B21,30,30
S.21,B21,0,70
S.21,B21,0,50
S.21,B21,64,60
S.21,B21,44,35
S.21,B21,66,25
S.21,B21,0,60
S.21,B21,0,50
S.21,B21,0,25
S.21,B21,0,25
S.21,B21,0,70
S.21,B21,35,35
S.21,B21,49,35
S.21,B21,0,50
S.21,B21,0,60
S.21,B21,35,35
S.21,B21,0,60
S.21,B21,70,35
S.21,B21,60,60
S.21,B21,42,35
S.21,B21,60,60
S.21,B21,0,70
S.21,B21,80,60
S.21,B21,60,60
S.21,B21,60,60
S.21,B21,60,60
S.21,B21,91,60
S.21,B21,88,70
S.21,B21,0,70
S.21,B21,0,20
S.21,B21,0,80
S.21,B21,0,100
S.21,B21,0,70
S.21,B21,70,70
S.21,B21,0,80
S.21,B21,0,80
S.21,B21,0,80
S.21,B21,90,90
S.21,B21,60,60
S.21,B21,0,68
S.21,B21,64,60
S.21,B21,0,0
S.21,B21,0,60
S.21,B21,0,80
S.21,B21,88,60
S.21,B21,0,60
S.21,B21,70,70
S.21,B21,0,80
S.21,B21,60,60
S.21,B21,0,25
S.21,B21,0,70
S.21,B21,64,25
S.21,B21,80,70
S.21,B21,0,70
S.21,B21,20,20
S.21,B21,60,60
S.21,B21,60,60
S.21,B21,0,25
S.22,B22,0,50
S.22,B22,83,75
S.22,B22,0,100
S.22,B22,0,90
S.22,B22,15,15
S.22,B22,30,30
S.22,B22,60,60
S.22,B22,65,65
S.22,B22,83,70
S.22,B22,20,20
S.22,B22,0,75
S.22,B22,73,60
S.22,B22,25,25
S.22,B22,0,60
S.22,B22,75,75
S.22,B22,0,20
S.22,B22,73,60
S.22,B22,50,50
S.22,B22,0,60
S.22,B22,0,80
S.22,B22,0,90
S.22,B22,75,75
S.22,B22,83,80
S.22,B22,80,80
S.22,B22,50,50
S.22,B22,73,73
S.22,B22,0,30
S.22,B22,88,70
S.22,B22,80,80
S.22,B22,0,80
S.22,B22,34,34
S.22,B22,80,80
S.22,B22,34,34
S.22,B22,0,80
S.22,B22,0,60
S.22,B22,0,34
S.22,B22,0,50
S.22,B22,0,80
S.22,B22,0,70
S.22,B22,0,80
S.22,B22,0,60
S.22,B22,75,75
S.22,B22,0,80
S.22,B22,30,30
S.22,B22,24,20
S.22,B22,0,25
S.22,B22,0,80
S.22,B22,0,80
S.22,B22,0,80
S.22,B22,75,75
S.22,B22,0,80
S.22,B22,80,80
S.22,B22,80,80
S.22,B22,0,25
S.22,B22,70,70
S.22,B22,80,80
S.22,B22,0,80
S.22,B22,25,25
S.22,B22,0,80
S.22,B22,50,50
S.23,B23,80,80
S.23,B23,0,90
S.23,B23,0,95
S.23,B23,30,30
S.23,B23,0,100
S.23,B23,70,70
S.23,B23,0,80
S.23,B23,0,90
S.23,B23,0,80
S.23,B23,0,20
S.23,B23,0,90
S.23,B23,83,60
S.23,B23,0,80
S.23,B23,0,70
S.23,B23,73,60
S.23,B23,10,10
S.23,B23,80,80
S.23,B23,0,70
S.23,B23,0,90
S.23,B23,0,70
S.23,B23,0,70
S.23,B23,30,30
S.23,B23,83,80
S.23,B23,0,60
S.23,B23,0,35
S.23,B23,0,100
S.23,B23,59,25
S.23,B23,60,60
S.23,B23,0,60
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,40
S.23,B23,0,70
S.23,B23,57,25
S.23,B23,64,25
S.23,B23,0,50
S.23,B23,88,80
S.23,B23,94,80
S.23,B23,91,80
S.23,B23,0,25
S.23,B23,0,30
S.23,B23,60,60
S.23,B23,0,60
S.23,B23,94,80
S.23,B23,70,70
S.23,B23,60,60
S.23,B23,80,80
S.23,B23,60,60
S.23,B23,0,60
S.23,B23,80,80
S.23,B23,0,60
S.23,B23,60,60
S.23,B23,80,60
S.23,B23,0,25
S.23,B23,0,80
S.23,B23,0,80
S.23,B23,0,70
S.23,B23,80,80
S.23,B23,0,30
S.23,B23,40,40
S.24,B24,0,60
S.24,B24,50,50
S.24,B24,94,50
S.24,B24,0,100
S.24,B24,0,30
S.24,B24,50,50
S.24,B24,0,50
S.24,B24,0,50
S.24,B24,20,20
S.24,B24,0,43
S.24,B24,0,60
S.24,B24,0,70
S.24,B24,0,50
S.24,B24,0,25
S.24,B24,80,80
S.24,B24,0,80
S.24,B24,0,100
S.24,B24,80,25
S.24,B24,0,80
S.24,B24,50,50
S.24,B24,0,60
S.24,B24,0,80
S.24,B24,50,50
S.24,B24,66,60
S.24,B24,0,0
S.24,B24,70,60
S.24,B24,43,43
S.24,B24,0,46
S.24,B24,83,70
S.24,B24,80,80
S.24,B24,0,80
S.24,B24,0,50
S.24,B24,0,25
S.24,B24,94,80
S.24,B24,0,80
S.24,B24,0,80
S.24,B24,0,80
S.24,B24,35,35
S.24,B24,0,70
S.24,B24,70,70
S.24,B24,20,20
S.24,B24,0,60
S.24,B24,70,70
S.24,B24,0,70
S.24,B24,80,80
S.24,B24,0,46
S.24,B24,0,80
S.24,B24,80,80
S.24,B24,0,80
S.24,B24,94,60
S.24,B24,0,80
S.24,B24,88,60
S.24,B24,94,80
S.24,B24,0,35
S.24,B24,0,80
S.24,B24,0,43
S.24,B24,0,20
S.24,B24,25,25
S.24,B24,0,80
S.24,B24,0,70
S.25,B25,44,25
S.25,B25,57,50
S.25,B25,0,60
S.25,B25,70,70
S.25,B25,0,60
S.25,B25,80,80
S.25,B25,0,90
S.25,B25,0,25
S.25,B25,0,40
S.25,B25,0,80
S.25,B25,0,100
S.25,B25,86,80
S.25,B25,0,80
S.25,B25,0,80
S.25,B25,0,25
S.25,B25,50,50
S.25,B25,0,30
S.25,B25,0,25
S.25,B25,80,80
S.25,B25,0,80
S.25,B25,83,80
S.25,B25,0,80
S.25,B25,0,70
S.25,B25,94,85
S.25,B25,35,35
S.25,B25,40,40
S.25,B25,0,60
S.25,B25,0,80
S.25,B25,0,80
S.25,B25,0,80
S.25,B25,0,85
S.25,B25,0,90
S.25,B25,0,25
S.25,B25,50,50
S.25,B25,75,75
S.25,B25,50,50
S.25,B25,0,85
S.25,B25,0,95
S.25,B25,0,85
S.25,B25,0,85
S.25,B25,0,90
S.25,B25,0,80
S.25,B25,0,25
S.25,B25,91,85
S.25,B25,0,85
S.25,B25,80,80
S.25,B25,80,80
S.25,B25,85,85
S.25,B25,94,85
S.25,B25,85,85
S.25,B25,85,85
S.25,B25,0,85
S.25,B25,83,60
S.25,B25,0,37
S.25,B25,0,80
S.25,B25,0,90
S.25,B25,85,85
S.25,B25,0,90
S.25,B25,38,38
S.25,B25,46,25
S.26,B26,27,25
S.26,B26,60,60
S.26,B26,0,80
S.26,B26,65,65
S.26,B26,0,80
S.26,B26,0,20
S.26,B26,0,80
