Bidder Group,Profile ID,profit_llm,reserve_price_llm
S.3,B3,70,55
S.3,B3,45,45
S.3,B3,91,60
S.3,B3,55,55
S.3,B3,0,55
S.3,B3,83,35
S.3,B3,0,20
S.3,B3,45,45
S.3,B3,65,65
S.3,B3,0,15
S.3,B3,59,45
S.3,B3,88,55
S.3,B3,0,15
S.3,B3,0,65
S.3,B3,0,15
S.3,B3,45,45
S.3,B3,0,15
S.3,B3,0,15
S.3,B3,0,15
S.3,B3,66,45
S.3,B3,0,15
S.3,B3,0,15
S.3,B3,73,65
S.3,B3,0,15
S.3,B3,0,65
S.3,B3,0,55
S.3,B3,0,15
S.3,B3,15,15
S.3,B3,0,15
S.3,B3,83,65
S.3,B3,0,15
S.3,B3,0,55
S.3,B3,59,40
S.3,B3,15,15
S.3,B3,0,15
S.3,B3,45,45
S.3,B3,0,15
S.3,B3,45,45
S.3,B3,0,15
S.3,B3,73,65
S.3,B3,55,55
S.3,B3,55,55
S.3,B3,66,65
S.3,B3,0,15
S.3,B3,83,65
S.3,B3,55,55
S.3,B3,0,15
S.3,B3,0,15
S.3,B3,0,65
S.3,B3,65,65
S.3,B3,0,55
S.4,B4,45,45
S.4,B4,64,50
S.4,B4,45,45
S.4,B4,45,45
S.4,B4,45,45
S.4,B4,68,45
S.4,B4,0,25
S.4,B4,0,60
S.4,B4,59,45
S.4,B4,45,45
S.4,B4,45,45
S.4,B4,0,45
S.4,B4,50,50
S.4,B4,50,50
S.4,B4,0,35
S.4,B4,0,20
S.4,B4,0,65
S.4,B4,0,45
S.4,B4,49,35
S.4,B4,0,20
S.4,B4,0,50
S.4,B4,0,10
S.4,B4,0,45
S.4,B4,73,60
S.4,B4,0,50
S.4,B4,88,50
S.4,B4,66,50
S.4,B4,59,50
S.4,B4,0,55
S.4,B4,59,45
S.4,B4,20,20
S.4,B4,0,20
S.4,B4,50,50
S.4,B4,0,45
S.4,B4,20,20
S.4,B4,49,45
S.4,B4,70,45
S.4,B4,70,45
S.4,B4,0,20
S.4,B4,59,50
S.4,B4,88,50
S.4,B4,64,50
S.4,B4,0,20
S.4,B4,0,50
S.4,B4,20,20
S.4,B4,0,20
S.4,B4,70,50
S.4,B4,0,20
S.4,B4,57,50
S.4,B4,47,45
S.4,B4,0,20
S.4,B4,0,20
S.4,B4,45,45
S.4,B4,0,50
S.4,B4,0,15
S.4,B4,20,20
S.4,B4,88,50
S.4,B4,59,50
S.4,B4,91,50
S.4,B4,83,50
S.5,B5,0,42
S.5,B5,35,35
S.5,B5,57,45
S.5,B5,45,45
S.5,B5,0,23
S.5,B5,35,35
S.5,B5,83,45
S.5,B5,10,10
S.5,B5,55,45
S.5,B5,61,45
S.5,B5,45,45
S.5,B5,46,45
S.5,B5,0,25
S.5,B5,0,10
S.5,B5,0,10
S.5,B5,0,10
S.5,B5,75,45
S.5,B5,0,45
S.5,B5,57,45
S.5,B5,0,45
S.5,B5,0,10
S.5,B5,0,10
S.5,B5,94,45
S.5,B5,0,45
S.5,B5,88,45
S.5,B5,70,45
S.5,B5,10,10
S.5,B5,0,35
S.5,B5,0,10
S.5,B5,35,35
S.5,B5,0,35
S.5,B5,45,45
S.5,B5,0,35
S.5,B5,0,10
S.5,B5,10,10
S.5,B5,10,10
S.5,B5,0,10
S.5,B5,66,45
S.5,B5,0,10
S.5,B5,45,45
S.5,B5,10,10
S.5,B5,0,10
S.5,B5,10,10
S.5,B5,0,10
S.5,B5,73,45
S.5,B5,10,10
S.5,B5,83,45
S.5,B5,0,10
S.5,B5,0,10
S.5,B5,64,45
S.5,B5,0,35
S.5,B5,94,45
S.5,B5,0,10
S.5,B5,94,45
S.5,B5,94,45
S.5,B5,94,45
S.5,B5,83,45
S.5,B5,0,45
S.5,B5,55,45
S.5,B5,49,45
S.6,B6,73,55
S.6,B6,0,40
S.6,B6,30,30
S.6,B6,0,25
S.6,B6,0,40
S.6,B6,73,70
S.6,B6,0,50
S.6,B6,25,25
S.6,B6,60,60
S.6,B6,0,25
S.6,B6,65,65
S.6,B6,65,65
S.6,B6,0,25
S.6,B6,94,70
S.6,B6,0,35
S.6,B6,0,75
S.6,B6,73,70
S.6,B6,70,70
S.6,B6,70,70
S.6,B6,75,70
S.6,B6,0,70
S.6,B6,0,25
S.6,B6,0,30
S.6,B6,0,80
S.6,B6,0,40
S.6,B6,83,70
S.6,B6,0,65
S.6,B6,0,25
S.6,B6,60,60
S.6,B6,0,30
S.6,B6,70,70
S.6,B6,0,30
S.6,B6,70,70
S.6,B6,70,70
S.6,B6,0,30
S.6,B6,0,25
S.6,B6,83,75
S.6,B6,30,30
S.6,B6,0,70
S.6,B6,73,70
S.6,B6,0,30
S.6,B6,0,25
S.6,B6,0,70
S.6,B6,30,30
S.6,B6,30,30
S.6,B6,83,70
S.6,B6,0,70
S.6,B6,94,75
S.6,B6,0,30
S.6,B6,0,30
S.6,B6,73,70
S.6,B6,30,30
S.6,B6,70,70
S.6,B6,0,30
S.6,B6,0,70
S.6,B6,0,60
S.6,B6,73,70
S.6,B6,50,50
S.6,B6,70,70
S.6,B6,83,70
S.7,B7,64,45
S.7,B7,0,90
S.7,B7,0,25
S.7,B7,35,35
S.7,B7,20,20
S.7,B7,57,45
S.7,B7,0,25
S.7,B7,44,35
S.7,B7,25,25
S.7,B7,46,35
S.7,B7,55,40
S.7,B7,78,40
S.7,B7,68,45
S.7,B7,61,45
S.7,B7,42,40
S.7,B7,42,40
S.7,B7,64,40
S.7,B7,46,40
S.7,B7,55,40
S.7,B7,40,40
S.7,B7,0,40
S.7,B7,30,30
S.7,B7,25,25
S.7,B7,61,45
S.7,B7,75,45
S.7,B7,45,45
S.7,B7,45,45
S.7,B7,94,45
S.7,B7,64,45
S.7,B7,70,45
S.7,B7,57,45
S.7,B7,42,40
S.7,B7,0,40
S.7,B7,42,35
S.7,B7,0,25
S.7,B7,44,35
S.7,B7,45,45
S.7,B7,0,25
S.7,B7,35,35
S.7,B7,68,45
S.7,B7,25,25
S.7,B7,35,35
S.7,B7,46,35
S.7,B7,83,45
S.7,B7,40,40
S.7,B7,55,40
S.7,B7,0,35
S.7,B7,30,30
S.7,B7,35,35
S.7,B7,0,25
S.7,B7,86,35
S.7,B7,45,45
S.7,B7,53,45
S.7,B7,0,45
S.7,B7,64,45
S.7,B7,0,25
S.7,B7,0,25
S.7,B7,25,25
S.7,B7,44,35
S.7,B7,40,40
S.8,B8,0,65
S.8,B8,0,30
S.8,B8,35,35
S.8,B8,25,25
S.8,B8,0,25
S.8,B8,35,35
S.8,B8,83,40
S.8,B8,41,40
S.8,B8,30,30
S.8,B8,57,45
S.8,B8,30,30
S.8,B8,45,45
S.8,B8,44,40
S.8,B8,30,30
S.8,B8,30,30
S.8,B8,30,30
S.8,B8,35,35
S.8,B8,55,45
S.8,B8,45,45
S.8,B8,0,30
S.8,B8,68,45
S.8,B8,83,40
S.8,B8,0,40
S.8,B8,0,30
S.8,B8,0,40
S.8,B8,0,30
S.8,B8,40,40
S.8,B8,70,45
S.8,B8,45,45
S.8,B8,64,45
S.8,B8,0,45
S.8,B8,70,45
S.8,B8,0,30
S.8,B8,0,45
S.8,B8,45,45
S.8,B8,45,45
S.8,B8,94,45
S.8,B8,0,30
S.8,B8,64,45
S.8,B8,45,45
S.8,B8,57,45
S.8,B8,45,45
S.8,B8,91,45
S.8,B8,0,45
S.8,B8,70,45
S.8,B8,75,45
S.8,B8,64,45
S.8,B8,45,45
S.8,B8,0,45
S.8,B8,45,45
S.8,B8,59,45
S.8,B8,0,30
S.8,B8,70,45
S.8,B8,0,30
S.8,B8,0,30
S.8,B8,0,45
S.8,B8,46,45
S.8,B8,68,45
S.8,B8,55,45
S.8,B8,30,30
S.9,B9,45,45
S.9,B9,55,55
S.9,B9,55,55
S.9,B9,0,55
S.9,B9,59,50
S.9,B9,0,40
S.9,B9,47,45
S.9,B9,66,45
S.9,B9,30,30
S.9,B9,0,30
S.9,B9,73,35
S.9,B9,44,35
S.9,B9,0,30
S.9,B9,25,25
S.9,B9,37,35
S.9,B9,57,35
S.9,B9,30,30
S.9,B9,36,35
S.9,B9,70,35
S.9,B9,39,35
S.9,B9,35,35
S.9,B9,35,35
S.9,B9,55,35
S.9,B9,0,25
S.9,B9,68,35
S.9,B9,35,35
S.9,B9,0,30
S.9,B9,0,25
S.9,B9,59,35
S.9,B9,35,35
S.9,B9,35,35
S.9,B9,55,35
S.9,B9,0,25
S.9,B9,36,35
S.9,B9,0,35
S.9,B9,25,25
S.9,B9,46,35
S.9,B9,35,35
S.9,B9,0,25
S.9,B9,0,20
S.9,B9,25,25
S.9,B9,35,35
S.9,B9,25,25
S.9,B9,25,25
S.9,B9,64,35
S.9,B9,0,25
S.9,B9,46,35
S.9,B9,0,35
S.9,B9,70,35
S.9,B9,25,25
S.9,B9,64,35
S.9,B9,0,25
S.9,B9,0,25
S.9,B9,0,25
S.9,B9,35,35
S.9,B9,0,25
S.9,B9,0,25
S.9,B9,35,35
S.9,B9,36,35
S.9,B9,36,35
S.10,B10,0,75
S.10,B10,83,50
S.10,B10,60,60
S.10,B10,80,60
S.10,B10,0,50
S.10,B10,75,65
S.10,B10,73,55
S.10,B10,0,50
S.10,B10,0,50
S.10,B10,0,30
S.10,B10,0,55
S.10,B10,0,30
S.10,B10,55,55
S.10,B10,0,55
S.10,B10,30,30
S.10,B10,0,55
S.10,B10,78,40
S.10,B10,40,40
S.10,B10,30,30
S.10,B10,80,40
S.10,B10,40,40
S.10,B10,51,40
S.10,B10,73,40
S.10,B10,68,40
S.10,B10,40,40
S.10,B10,64,40
S.10,B10,40,40
S.10,B10,40,40
S.10,B10,70,50
S.10,B10,0,50
S.10,B10,64,40
S.10,B10,30,30
S.10,B10,41,40
S.10,B10,55,40
S.10,B10,49,40
S.10,B10,91,40
S.10,B10,51,40
S.10,B10,51,40
S.10,B10,40,40
S.10,B10,40,40
S.10,B10,55,40
S.10,B10,0,40
S.10,B10,88,40
S.10,B10,78,40
S.10,B10,40,40
S.10,B10,83,40
S.10,B10,40,40
S.10,B10,64,40
S.10,B10,51,40
S.10,B10,80,40
S.10,B10,51,40
S.10,B10,0,40
S.10,B10,49,40
S.10,B10,40,40
S.10,B10,78,40
S.10,B10,51,40
S.10,B10,83,40
S.10,B10,0,40
S.10,B10,57,40
S.10,B10,51,40
S.11,B11,0,45
S.11,B11,41,40
S.11,B11,53,40
S.11,B11,83,35
S.11,B11,35,35
S.11,B11,39,35
S.11,B11,0,25
S.11,B11,64,45
S.11,B11,49,45
S.11,B11,49,45
S.11,B11,0,30
S.11,B11,40,40
S.11,B11,40,40
S.11,B11,64,40
S.11,B11,40,40
S.11,B11,25,25
S.11,B11,80,25
S.11,B11,0,20
S.11,B11,40,40
S.11,B11,49,45
S.11,B11,64,40
S.11,B11,25,25
S.11,B11,49,40
S.11,B11,49,40
S.11,B11,0,40
S.11,B11,36,35
S.11,B11,75,35
S.11,B11,42,35
S.11,B11,46,35
S.11,B11,36,35
S.11,B11,83,35
S.11,B11,75,35
S.11,B11,64,35
S.11,B11,0,35
S.11,B11,35,35
S.11,B11,35,35
S.11,B11,83,35
S.11,B11,42,35
S.11,B11,49,35
S.11,B11,68,35
S.11,B11,35,35
S.11,B11,0,20
S.11,B11,57,35
S.11,B11,25,25
S.11,B11,49,35
S.11,B11,35,35
S.11,B11,25,25
S.11,B11,68,35
S.11,B11,64,35
S.11,B11,36,35
S.11,B11,46,35
S.11,B11,75,35
S.11,B11,35,35
S.11,B11,46,35
S.11,B11,35,35
S.11,B11,51,35
S.11,B11,83,35
S.11,B11,25,25
S.11,B11,51,35
S.11,B11,35,35
S.12,B12,45,45
S.12,B12,55,55
S.12,B12,0,75
S.12,B12,55,55
S.12,B12,0,35
S.12,B12,0,60
S.12,B12,66,45
S.12,B12,45,45
S.12,B12,35,35
S.12,B12,0,35
S.12,B12,66,40
S.12,B12,64,40
S.12,B12,0,35
S.12,B12,83,40
S.12,B12,86,40
S.12,B12,46,40
S.12,B12,25,25
S.12,B12,46,40
S.12,B12,0,25
S.12,B12,73,55
S.12,B12,0,55
S.12,B12,41,40
S.12,B12,0,25
S.12,B12,0,25
S.12,B12,83,35
S.12,B12,0,45
S.12,B12,73,40
S.12,B12,83,40
S.12,B12,57,40
S.12,B12,40,40
S.12,B12,40,40
S.12,B12,0,25
S.12,B12,0,40
S.12,B12,0,25
S.12,B12,0,40
S.12,B12,0,25
S.12,B12,73,40
S.12,B12,0,25
S.12,B12,73,40
S.12,B12,0,40
S.12,B12,0,30
S.12,B12,0,25
S.12,B12,0,20
S.12,B12,30,30
S.12,B12,0,30
S.12,B12,40,40
S.12,B12,40,40
S.12,B12,0,25
S.12,B12,35,35
S.12,B12,25,25
S.12,B12,0,25
S.12,B12,35,35
S.12,B12,0,35
S.12,B12,78,30
S.12,B12,46,35
S.12,B12,73,40
S.12,B12,86,40
S.12,B12,78,40
S.12,B12,25,25
S.12,B12,44,40
S.13,B13,0,65
S.13,B13,73,65
S.13,B13,0,65
S.13,B13,94,60
S.13,B13,94,60
S.13,B13,0,60
S.13,B13,0,60
S.13,B13,0,40
S.13,B13,94,55
S.13,B13,40,40
S.13,B13,0,40
S.13,B13,0,35
S.13,B13,35,35
S.13,B13,0,35
S.13,B13,50,50
S.13,B13,57,50
S.13,B13,0,35
S.13,B13,0,35
S.13,B13,51,45
S.13,B13,35,35
S.13,B13,60,60
S.13,B13,0,45
S.13,B13,88,45
S.13,B13,35,35
S.13,B13,50,50
S.13,B13,0,35
S.13,B13,86,50
S.13,B13,0,35
S.13,B13,86,50
S.13,B13,0,50
S.13,B13,55,55
S.13,B13,66,50
S.13,B13,45,45
S.13,B13,61,45
S.13,B13,57,45
S.13,B13,0,35
S.13,B13,0,35
S.13,B13,0,35
S.13,B13,45,45
S.13,B13,35,35
S.13,B13,50,50
S.13,B13,91,50
S.13,B13,45,45
S.13,B13,61,45
S.13,B13,66,45
S.13,B13,45,45
S.13,B13,35,35
S.13,B13,35,35
S.13,B13,70,50
S.13,B13,0,35
S.13,B13,45,45
S.13,B13,45,45
S.13,B13,66,45
S.13,B13,57,45
S.13,B13,45,45
S.13,B13,35,35
S.13,B13,45,45
S.13,B13,0,35
S.13,B13,45,45
S.13,B13,53,45
S.14,B14,80,65
S.14,B14,55,55
S.14,B14,59,55
S.14,B14,55,55
S.14,B14,0,25
S.14,B14,0,15
S.14,B14,94,65
S.14,B14,94,65
S.14,B14,66,65
S.14,B14,0,60
S.14,B14,61,55
S.14,B14,94,55
S.14,B14,55,55
S.14,B14,55,55
S.14,B14,0,55
S.14,B14,65,65
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,45,45
S.14,B14,0,45
S.14,B14,59,45
S.14,B14,0,20
S.14,B14,15,15
S.14,B14,0,15
S.14,B14,50,50
S.14,B14,65,65
S.14,B14,94,65
S.14,B14,91,65
S.14,B14,0,20
S.14,B14,70,65
S.14,B14,0,55
S.14,B14,45,45
S.14,B14,15,15
S.14,B14,0,55
S.14,B14,15,15
S.14,B14,65,65
S.14,B14,0,15
S.14,B14,0,15
S.14,B14,0,65
S.14,B14,0,45
S.14,B14,78,45
S.14,B14,75,45
S.14,B14,45,45
S.14,B14,0,45
S.14,B14,0,45
S.14,B14,59,45
S.14,B14,45,45
S.14,B14,0,45
S.14,B14,65,65
S.14,B14,15,15
S.14,B14,0,65
S.14,B14,0,45
S.14,B14,0,45
S.14,B14,0,35
S.14,B14,0,15
S.14,B14,88,65
S.14,B14,0,15
S.14,B14,65,65
S.14,B14,65,65
S.14,B14,0,65
S.15,B15,0,50
S.15,B15,64,30
S.15,B15,35,35
S.15,B15,35,35
S.15,B15,20,20
S.15,B15,30,30
S.15,B15,66,25
S.15,B15,20,20
S.15,B15,83,30
S.15,B15,0,25
S.15,B15,0,35
S.15,B15,53,35
S.15,B15,40,40
S.15,B15,40,40
S.15,B15,45,45
S.15,B15,40,40
S.15,B15,35,35
S.15,B15,35,35
S.15,B15,0,35
S.15,B15,35,35
S.15,B15,35,35
S.15,B15,53,35
S.15,B15,59,35
S.15,B15,73,35
S.15,B15,55,35
S.15,B15,0,35
S.15,B15,0,20
S.15,B15,0,20
S.15,B15,15,15
S.15,B15,15,15
S.15,B15,70,45
S.15,B15,45,45
S.15,B15,0,45
S.15,B15,0,35
S.15,B15,41,35
S.15,B15,57,35
S.15,B15,0,20
S.15,B15,45,45
S.15,B15,66,45
S.15,B15,0,15
S.15,B15,55,45
S.15,B15,45,45
S.15,B15,64,45
S.15,B15,0,35
S.15,B15,0,15
S.15,B15,15,15
S.15,B15,35,35
S.15,B15,15,15
S.15,B15,39,35
S.15,B15,0,15
S.15,B15,0,45
S.15,B15,35,35
S.15,B15,0,20
S.15,B15,57,45
S.15,B15,73,45
S.15,B15,45,45
S.15,B15,0,15
S.15,B15,73,50
S.15,B15,36,35
S.15,B15,46,35
S.16,B16,0,65
S.16,B16,55,55
S.16,B16,0,55
S.16,B16,45,45
S.16,B16,0,60
S.16,B16,68,45
S.16,B16,0,20
S.16,B16,55,55
S.16,B16,78,60
S.16,B16,0,55
S.16,B16,0,20
S.16,B16,57,45
S.16,B16,50,50
S.16,B16,80,45
S.16,B16,0,45
S.16,B16,0,45
S.16,B16,42,32
S.16,B16,0,20
S.16,B16,45,45
S.16,B16,88,45
S.16,B16,0,23
S.16,B16,55,55
S.16,B16,57,55
S.16,B16,0,20
S.16,B16,0,15
S.16,B16,70,55
S.16,B16,20,20
S.16,B16,20,20
S.16,B16,55,55
S.16,B16,0,20
S.16,B16,0,55
S.16,B16,45,45
S.16,B16,88,45
S.16,B16,45,45
S.16,B16,0,20
S.16,B16,45,45
S.16,B16,0,20
S.16,B16,45,45
S.16,B16,45,45
S.16,B16,0,55
S.16,B16,45,45
S.16,B16,0,20
S.16,B16,30,30
S.16,B16,57,55
S.16,B16,55,55
S.16,B16,0,55
S.16,B16,0,20
S.16,B16,0,45
S.16,B16,45,45
S.16,B16,94,55
S.16,B16,66,55
S.16,B16,0,55
S.16,B16,20,20
S.16,B16,0,20
S.16,B16,0,20
S.16,B16,94,55
S.16,B16,0,45
S.16,B16,57,55
S.16,B16,25,25
S.16,B16,25,25
S.17,B17,0,75
S.17,B17,0,65
S.17,B17,0,50
S.17,B17,59,45
S.17,B17,45,45
S.17,B17,0,35
S.17,B17,49,45
S.17,B17,73,45
S.17,B17,45,45
S.17,B17,0,35
S.17,B17,94,50
S.17,B17,47,45
S.17,B17,0,30
S.17,B17,0,45
S.17,B17,30,30
S.17,B17,0,45
S.17,B17,45,45
S.17,B17,70,45
S.17,B17,0,30
S.17,B17,45,45
S.17,B17,94,45
S.17,B17,45,45
S.17,B17,30,30
S.17,B17,49,45
S.17,B17,0,30
S.17,B17,0,30
S.17,B17,0,45
S.17,B17,30,30
S.17,B17,46,45
S.17,B17,0,30
S.17,B17,47,45
S.17,B17,0,30
S.17,B17,51,45
S.17,B17,57,45
S.17,B17,0,30
S.17,B17,45,45
S.17,B17,47,45
S.17,B17,0,30
S.17,B17,61,45
S.17,B17,70,45
S.17,B17,59,45
S.17,B17,47,45
S.17,B17,45,45
S.17,B17,0,30
S.17,B17,45,45
S.17,B17,0,30
S.17,B17,45,45
S.17,B17,45,45
S.17,B17,61,45
S.17,B17,83,45
S.17,B17,45,45
S.17,B17,66,45
S.17,B17,45,45
S.17,B17,0,30
S.17,B17,0,30
S.17,B17,0,30
S.17,B17,0,30
S.17,B17,68,45
S.17,B17,0,30
S.17,B17,51,45
S.18,B18,0,75
S.18,B18,0,50
S.18,B18,0,25
S.18,B18,39,25
S.18,B18,83,40
S.18,B18,46,45
S.18,B18,94,45
S.18,B18,49,45
S.18,B18,57,45
S.18,B18,0,20
S.18,B18,15,15
S.18,B18,45,45
S.18,B18,0,15
S.18,B18,45,45
S.18,B18,0,15
S.18,B18,91,45
S.18,B18,45,45
S.18,B18,46,45
S.18,B18,0,45
S.18,B18,35,35
S.18,B18,0,48
S.18,B18,51,35
S.18,B18,59,35
S.18,B18,15,15
S.18,B18,0,15
S.18,B18,15,15
S.18,B18,0,15
S.18,B18,57,45
S.18,B18,0,45
S.18,B18,0,15
S.18,B18,0,35
S.18,B18,0,15
S.18,B18,45,45
S.18,B18,0,15
S.18,B18,0,45
S.18,B18,75,35
S.18,B18,68,35
S.18,B18,75,35
S.18,B18,35,35
S.18,B18,44,35
S.18,B18,0,15
S.18,B18,61,45
S.18,B18,35,35
S.18,B18,0,15
S.18,B18,36,35
S.18,B18,0,15
S.18,B18,0,35
S.18,B18,0,35
S.18,B18,35,35
S.18,B18,0,35
S.18,B18,0,35
S.18,B18,0,15
S.18,B18,15,15
S.18,B18,15,15
S.18,B18,46,45
S.18,B18,0,15
S.18,B18,88,45
S.18,B18,15,15
S.18,B18,0,35
S.18,B18,57,45
S.19,B19,65,65
S.19,B19,66,65
S.19,B19,0,35
S.19,B19,0,55
S.19,B19,45,45
S.19,B19,65,65
S.19,B19,35,35
S.19,B19,0,35
S.19,B19,0,30
S.19,B19,47,45
S.19,B19,61,55
S.19,B19,0,45
S.19,B19,70,55
S.19,B19,57,55
S.19,B19,40,40
S.19,B19,59,55
S.19,B19,0,45
S.19,B19,35,35
S.19,B19,55,55
S.19,B19,55,55
S.19,B19,0,45
S.19,B19,55,55
S.19,B19,0,35
S.19,B19,0,25
S.19,B19,65,65
S.19,B19,0,35
S.19,B19,55,55
S.19,B19,0,35
S.19,B19,25,25
S.19,B19,59,55
S.19,B19,59,55
S.19,B19,0,45
S.19,B19,70,65
S.19,B19,65,65
S.19,B19,0,35
S.19,B19,46,45
S.19,B19,94,50
S.19,B19,0,50
S.19,B19,30,30
S.19,B19,91,65
S.19,B19,65,65
S.19,B19,0,35
S.19,B19,59,45
S.19,B19,45,45
S.19,B19,70,50
S.19,B19,0,30
S.19,B19,30,30
S.19,B19,0,55
S.19,B19,0,30
S.19,B19,55,55
S.19,B19,83,55
S.19,B19,0,45
S.19,B19,0,35
S.19,B19,45,45
S.19,B19,64,55
S.19,B19,0,55
S.19,B19,83,50
S.19,B19,50,50
S.19,B19,0,35
S.19,B19,0,35
S.20,B20,78,55
S.20,B20,0,55
S.20,B20,50,50
S.20,B20,0,45
S.20,B20,0,50
S.20,B20,0,40
S.20,B20,0,38
S.20,B20,0,50
S.20,B20,0,38
S.20,B20,64,50
S.20,B20,83,50
S.20,B20,59,45
S.20,B20,66,45
S.20,B20,0,20
S.20,B20,45,45
S.20,B20,91,65
S.20,B20,83,65
S.20,B20,65,65
S.20,B20,0,45
S.20,B20,64,45
S.20,B20,0,45
S.20,B20,40,40
S.20,B20,55,55
S.20,B20,70,55
S.20,B20,0,55
S.20,B20,55,55
S.20,B20,0,50
S.20,B20,70,65
S.20,B20,0,30
S.20,B20,0,45
S.20,B20,38,38
S.20,B20,50,50
S.20,B20,45,45
S.20,B20,25,25
S.20,B20,0,45
S.20,B20,70,55
S.20,B20,0,55
S.20,B20,0,45
S.20,B20,61,40
S.20,B20,0,25
S.20,B20,0,50
S.20,B20,0,25
S.20,B20,10,10
S.20,B20,45,45
S.20,B20,0,25
S.20,B20,94,65
S.20,B20,0,65
S.20,B20,55,55
S.20,B20,55,55
S.20,B20,45,45
S.20,B20,0,25
S.20,B20,0,55
S.20,B20,59,45
S.20,B20,94,45
S.20,B20,0,25
S.20,B20,0,10
S.20,B20,45,45
S.20,B20,0,45
S.20,B20,0,25
S.20,B20,0,10
S.21,B21,0,75
S.21,B21,60,60
S.21,B21,60,60
S.21,B21,0,55
S.21,B21,0,55
S.21,B21,65,65
S.21,B21,0,60
S.21,B21,66,55
S.21,B21,0,35
S.21,B21,0,40
S.21,B21,0,25
S.21,B21,20,20
S.21,B21,0,45
S.21,B21,45,45
S.21,B21,0,55
S.21,B21,0,20
S.21,B21,51,45
S.21,B21,0,50
S.21,B21,0,45
S.21,B21,70,40
S.21,B21,55,55
S.21,B21,65,65
S.21,B21,60,60
S.21,B21,0,60
S.21,B21,80,65
S.21,B21,60,60
S.21,B21,60,60
S.21,B21,60,60
S.21,B21,91,65
S.21,B21,88,60
S.21,B21,0,60
S.21,B21,0,35
S.21,B21,0,25
S.21,B21,0,20
S.21,B21,0,65
S.21,B21,68,45
S.21,B21,0,20
S.21,B21,0,45
S.21,B21,0,65
S.21,B21,55,55
S.21,B21,55,55
S.21,B21,57,55
S.21,B21,64,55
S.21,B21,20,20
S.21,B21,0,65
S.21,B21,45,45
S.21,B21,88,65
S.21,B21,0,65
S.21,B21,65,65
S.21,B21,0,60
S.21,B21,65,65
S.21,B21,0,20
S.21,B21,0,65
S.21,B21,65,65
S.21,B21,80,45
S.21,B21,45,45
S.21,B21,20,20
S.21,B21,60,60
S.21,B21,0,65
S.21,B21,0,25
S.22,B22,0,70
S.22,B22,83,50
S.22,B22,25,25
S.22,B22,0,50
S.22,B22,25,25
S.22,B22,0,40
S.22,B22,40,40
